ProductId,Rating,CorrectUserAttributes,IncorrectUserAttributes
175,5.0,work code1 data_intensive scientist research,
176,2.0,work code1 data_intensive scientist research,
177,1.5,work code1 data_intensive scientist research,
178,5.0,work code1 data_intensive scientist industry1,
179,4.0,work code1 data_intensive scientist industry1,
180,3.0,work code1 data_intensive scientist industry1,
181,4.5,work code1 data_intensive scientist industry1,
182,5.0,work code1 data_intensive scientist industry1,
183,3.0,work code1 data_intensive engineer school,
184,1.0,work code1 data_intensive engineer school,
185,2.5,work code1 data_intensive engineer school,
186,4.0,work code1 data_intensive engineer school,research
187,1.5,work data_intensive engineer school,
188,5.0,work code1 data_intensive engineer industry2,
189,1.5,work code1 data_intensive engineer industry2,
190,3.5,work code1 data_intensive engineer industry2,
191,5.0,work code1 data_intensive engineer industry2,
192,4.0,work code1 data_intensive engineer industry2,
193,4.5,work admin advance_usage comm high_end_user,
194,2.5,work admin advance_usage comm high_end_user,
195,1.5,work admin advance_usage comm high_end_user,
196,5.0,work admin advance_usage comm high_end_user,
197,5.0,work admin comm high_end_user,
198,2.5,work admin advance_usage comm,
199,2.5,work admin advance_usage comm low_end_user,
200,5.0,work admin advance_usage comm low_end_user,
201,2.5,work admin advance_usage data operator,
202,2.5,work admin advance_usage data system_admin,
203,3.5,work admin simple_usage word_processing student,
204,5.0,work admin simple_usage word_processing industry3,
205,4.5,work admin simple_usage small_business,
206,4.0,work admin simple_usage pos large_business,
207,2.0,casual gaming hardcore repetitive,
208,3.0,casual gaming hardcore strategic,
209,4.5,casual gaming softcore real_time,
210,5.0,casual gaming softcore casino_games,
211,5.0,casual applications browsing pictures,
212,1.5,casual applications browsing media video,
213,4.5,casual applications browsing website online_gaming,
214,2.5,casual applications browsing website social,video
215,1.0,work code1 graphic_intensive game_dev graphic_design,
216,3.5,work code1 graphic_intensive game_dev graphic_design,game_engine
217,2.5,work code1 graphic_intensive game_dev graphic_design,
218,3.5,work code1 graphic_intensive game_dev graphic_design,
219,3.5,work code1 graphic_intensive game_dev graphic_design,
220,2.0,work code1 graphic_intensive game_dev game_engine,
221,3.0,work code1 graphic_intensive game_dev game_engine,low_end_user
222,4.0,work code1 graphic_intensive game_dev game_engine,
223,1.5,work code1 graphic_intensive game_dev game_engine,
224,4.0,work code1 graphic_intensive game_dev game_engine,
225,5.0,work code1 graphic_intensive game_dev game_engine,
226,4.5,work code1 graphic_intensive artist vector,
227,5.0,work code1 graphic_intensive artist vector,
228,4.5,work code1 graphic_intensive artist vector,
229,4.5,work code1 graphic_intensive artist vector,
230,4.0,work code1 graphic_intensive artist vector,
231,4.0,work code1 graphic_intensive artist animator,
232,3.0,work code1 graphic_intensive artist animator,
233,2.5,work code1 graphic_intensive artist animator,vector
234,2.5,work code1 graphic_intensive artist animator,
235,5.0,work code1 graphic_intensive artist animator,
236,5.0,work code1 data_intensive scientist research,
237,4.0,work code1 data_intensive scientist,
238,5.0,work data_intensive scientist research,
239,3.5,work code1 data_intensive scientist,
240,1.5,work data_intensive scientist research,
241,3.5,work code1 data_intensive scientist industry1,
242,5.0,work code1 data_intensive scientist industry1,game_engine
243,3.0,work code1 data_intensive scientist industry1,
244,2.5,work code1 data_intensive scientist industry1,
245,5.0,work code1 data_intensive scientist industry1,
246,5.0,work code1 data_intensive engineer school,
247,5.0,work code1 data_intensive engineer school,
248,1.5,work code1 data_intensive engineer school,
249,3.0,work code1 data_intensive engineer school,
250,2.0,work code1 data_intensive engineer school,
251,1.5,work code1 data_intensive engineer industry2,
252,5.0,work code1 data_intensive engineer industry2,
253,0.5,work code1 data_intensive engineer industry2,
254,5.0,work code1 data_intensive engineer industry2,
255,5.0,work code1 data_intensive engineer industry2,
256,5.0,work admin advance_usage comm high_end_user,
257,2.0,work admin advance_usage comm high_end_user,
258,5.0,work admin advance_usage comm high_end_user,student
259,2.0,work admin advance_usage comm high_end_user,
260,5.0,work admin advance_usage comm high_end_user,
261,3.5,work admin advance_usage comm high_end_user,
262,5.0,work admin advance_usage comm low_end_user,
263,2.0,work admin advance_usage comm low_end_user,
264,2.0,work admin advance_usage comm low_end_user,
265,4.5,work admin advance_usage comm low_end_user,
266,2.0,work admin advance_usage comm low_end_user,
267,3.0,work admin advance_usage data operator,
268,4.5,work admin advance_usage data operator,
269,4.0,work admin advance_usage data operator,
270,2.0,work admin advance_usage data operator,system_admin
271,3.5,work admin advance_usage data operator,
272,3.0,work admin advance_usage data system_admin,
273,3.5,work admin advance_usage data system_admin,
274,2.5,work admin advance_usage data system_admin,
275,5.0,work admin advance_usage data system_admin,
276,2.0,work admin advance_usage data system_admin,
277,1.5,work admin advance_usage data system_admin,
278,1.5,work admin simple_usage word_processing student,
279,3.5,work admin simple_usage word_processing student,
280,5.0,work admin simple_usage word_processing student,
281,1.5,work admin simple_usage word_processing student,
282,5.0,admin simple_usage word_processing student,
283,5.0,work admin word_processing industry3,
284,2.0,work admin simple_usage word_processing industry3,
285,2.5,work admin simple_usage word_processing industry3,
286,4.0,work admin simple_usage word_processing industry3,
287,4.5,work admin simple_usage word_processing industry3,
288,5.0,work admin simple_usage pos small_business,
289,4.0,work admin simple_usage pos small_business,
290,3.5,work admin simple_usage pos small_business,
291,5.0,admin simple_usage pos small_business,operator
292,2.0,work admin simple_usage pos small_business,large_business
293,5.0,work admin simple_usage pos small_business,
294,3.5,work simple_usage pos large_business,
295,2.5,work simple_usage pos large_business,
296,3.5,work admin simple_usage pos large_business,
297,2.0,work admin simple_usage pos large_business,
298,5.0,work admin simple_usage pos large_business,
299,4.5,casual gaming hardcore repetitive,
300,5.0,gaming hardcore repetitive,
301,3.0,casual gaming hardcore repetitive,
302,1.5,casual gaming hardcore repetitive,
303,5.0,gaming hardcore repetitive,
304,4.0,casual gaming hardcore repetitive,
305,3.0,casual gaming hardcore strategic,
306,2.5,casual gaming hardcore strategic,
307,3.5,casual gaming hardcore strategic,
308,2.5,casual gaming hardcore strategic,
309,4.0,casual gaming hardcore strategic,
310,3.0,casual gaming softcore real_time,
311,5.0,casual gaming softcore real_time,
312,5.0,casual gaming softcore real_time,
313,1.0,casual gaming softcore real_time,
314,4.5,casual gaming softcore real_time,
315,4.5,casual gaming softcore casino_games,
316,1.5,casual gaming softcore casino_games,
317,3.5,casual gaming softcore casino_games,
318,5.0,casual gaming softcore casino_games,
319,3.5,casual gaming softcore casino_games,
320,2.5,casual applications browsing media pictures,
321,3.0,casual applications browsing media pictures,
322,4.0,casual applications browsing media pictures,
323,4.5,casual applications browsing media pictures,
324,4.5,casual applications browsing media pictures,
325,5.0,casual applications browsing pictures,video
326,2.0,casual applications browsing media video,
327,2.5,applications browsing media video,
328,3.0,casual applications browsing media video,pictures
329,4.5,casual applications browsing media video,
330,4.0,casual applications browsing media video,
331,1.5,casual applications browsing media video,
332,3.5,casual applications browsing website online_gaming,
333,2.0,casual applications browsing website online_gaming,
334,2.5,casual applications browsing website online_gaming,
335,4.0,casual applications browsing website online_gaming,
336,4.5,casual applications browsing website online_gaming,pictures
337,2.0,casual applications browsing website social,
338,3.5,casual applications browsing website social,
339,2.0,casual applications website social,
340,5.0,casual applications browsing website social,
341,2.0,casual applications browsing website social,
342,3.0,casual applications browsing website social,
0,4.5,work graphic_intensive game_dev graphic_design,
1,1.5,work code1 graphic_intensive game_dev game_engine,
2,4.0,work code1 artist vector,
3,3.5,work code1 graphic_intensive artist animator,
4,5.0,work data_intensive scientist research,
5,5.0,work code1 data_intensive scientist industry1,
6,3.5,work code1 data_intensive engineer school,
7,2.5,work code1 data_intensive engineer industry2,
8,4.0,work admin advance_usage high_end_user,
9,3.5,work admin advance_usage comm,
10,5.0,work admin advance_usage data operator,
11,5.0,work admin advance_usage data system_admin,
12,2.0,work admin simple_usage word_processing student,
13,3.5,work admin simple_usage word_processing industry3,
14,1.5,work admin pos small_business,
15,4.5,work admin simple_usage pos large_business,
16,4.5,gaming hardcore repetitive,
17,3.5,casual gaming hardcore strategic,
18,4.0,casual gaming softcore real_time,
19,2.5,casual gaming softcore casino_games,
20,2.5,casual applications browsing media pictures,
21,2.5,casual applications browsing media video,
22,5.0,casual applications browsing website online_gaming,
23,3.0,applications browsing website social,
24,3.5,work code1 graphic_intensive game_dev graphic_design,
25,4.0,work code1 graphic_intensive game_dev graphic_design,
26,5.0,work code1 graphic_intensive game_dev graphic_design,
27,2.5,work code1 graphic_intensive game_dev graphic_design,
28,2.0,code1 graphic_intensive graphic_design,
29,1.5,work code1 graphic_intensive game_dev game_engine,
30,3.0,work code1 graphic_intensive game_dev game_engine,
31,4.0,work code1 graphic_intensive game_dev game_engine,
32,5.0,work graphic_intensive game_dev game_engine,
33,5.0,work code1 graphic_intensive game_dev game_engine,graphic_design
34,5.0,work code1 graphic_intensive game_dev game_engine,
35,0.5,work code1 artist vector,
36,4.0,work code1 graphic_intensive artist vector,
37,5.0,work code1 graphic_intensive artist vector,
38,4.5,work code1 graphic_intensive artist vector,
39,3.5,work code1 graphic_intensive artist vector,
40,1.5,work code1 graphic_intensive artist animator,
41,3.0,work code1 graphic_intensive artist animator,
42,3.0,work code1 graphic_intensive artist animator,
43,3.0,work code1 graphic_intensive artist animator,
44,4.5,work code1 graphic_intensive artist animator,
45,3.0,work code1 data_intensive scientist research,
46,3.5,work code1 data_intensive scientist research,
47,4.0,work code1 data_intensive research,
48,5.0,work code1 data_intensive scientist research,
49,2.0,work code1 data_intensive scientist research,
50,5.0,work code1 data_intensive scientist industry1,
51,5.0,code1 scientist industry1,
52,3.0,work code1 data_intensive scientist industry1,
