AuthorId,PaperIds
2139610,1782818 1762821 717240 715085 477194 1776515 236406 2109320 1762386 1036384 740541 2194308 2217791 2176764 2014519 1870829 1414237 1351566 1348981 1257266 1082372 1016488 864418 602007 311732 1983415 739826 327942 2205087 2120753 1739101 1586771 1800970 648525 537827 509060 422074 60018 370244 87116 28863 1996854 1651080 1253018 1027122 836711 331886 118677 75263 1912747 1414610 933971 918865 728408 527738 433042 387594 1826049 1430390 191554 2251805 2227269 2224257 2213105 2200603 2174575 2130891 1984624 1977377 1873577 1835291 1795688 1758970 1674767 1649407 1536936 1531906 1519656 1505097 1500408 1416071 1370308 1317991 1122396 1112092 1084205 1040447 1000526 875411 818901 803812 756426 727280 719274 704371 694826 598026 570053 496677 494258 429380 383299 182959 180680 168132 59787 2124303 2087254 2086358 2064689 2041257 1993310 1705464 1703804 1702444 1638758 1414252 1338392 1331897 1233290 1065835 1029204 952239 857268 764756 625214 477207 32975 2239950 2191445 2128432 2102186 1986965 1801817 1749684 1711535 1682318 1667424 1620986 1534754 1501644 1455136 1408645 1374499 1043388 1005790 962500 919992 870877 458305 457028 455108 443123 338556 300694 295093 293106 173600 138452 46271 2011631 1694181 1432003 1222368 1031608 925525 832602 756421 386447 2164010 1730992 1303954 692635 691176 311855 2058771 1455995 405847 1318221 559654 1789017 1247087 913974 320081 1861472 1696568 864561 529568 1758623 901671 2145652 2110245 1671301 723330 609133 575484 374822 284650 256176 1319261 2064564 426311 186745 1343149 1067048 833067 718998 2124614 1928777 1214515 1034978 1021725 352840 179682 1728754 1471837 1073650 199191 27257 1840840 850680 635143 1760251 2022468 1792240 683729 83512 1252380 487949 2258515 2236127 2131261 1868493 583580
86266,494363 1269774 1859939 427777
533987,2235397 1242192 992891 1539780 1755184 415417 209792 376669 196755 1219165 2123377 245830
1525232,1240020 2004773 923613 2236488 254801 1538125 1056939 1176463 479782 1499414 2141294 1278831 992335 581427
10212,1409670 1888199 1830188 824163 711071 414184 1279152 736670 2148031 509790 275419 290814 1753895 1155164 1274721 1576383 1907454 1495359 1114250 1723109 24013 551557 694244 199989 681072 2017320 719916 1443210 1763581 792369 173546 49767 131299 656535 195044 2108310 213826
591356,1552302 674132 9859 1900360 1049820
2289920,1158574 707180 1997925 1524290 829490 174466 55331 2148072 2012714 1498602 398926 1468707 1348394 560227 1288407 1057623 682076 608292 1474216 1300755 900515 412210 137126 205655 280806 1302749 197938 661510 258356 1288314 1619206 1413135 1893911 1660742 1326489 1231206 1000212 982004 917332 494259 303817 662076 2141111
1639940,171418 523620 1497989 626366 1920319 1734031
1771015,2186939 851970 294975 1790569 365025 1111574 982757 808647 159667 1694984 1520626 656913 1100922 1650225 632782 262719 2100379 1357952 334344 958606 1039633 496333 57522 2172204 894152 893174 649058 769999 531102 160901 218430 146775 1989177 1811658 1158170 892521 2246774 1835387 1681054 1537601 1187499 1073841 971245 897749 743230 610594 288065 286015 2082202 1897999 1655030 1333666 362015 316770 161841 921487 2089723 837515 737565 873905 243629
452105,958369 708740 669341 1841270 1616318 1358090 1033952 1034038 2102558 963935 154396 2242236 1706446 1520374 846430
1222160,1989031 529574 2128398 1868214 1243199 2191379 865535 795340
329241,1228943 2167670 1935223 728746 2207832 508807 2079717 901302 1113222
239140,2239928 2226293 2193633 2137755 1807315 1275941 1914204 20605 577379 1687765 2052670 1624307 1371232 2178533 1366095 234262 115526 2081085 893229 638365 1850811 1625361 1601644 1148529 509164 889955 1865937 1246348 852519 2211378 2155897 210650 1477801 2200582 915580 783453 1627690 1039363 563694 1763454 1321737 993083 2117241 822636 629183 865947 1561080 887418 1196342 966702 1862277 1935815 2253382 1506573 1800298 32234 161732 854351 327419 1620991 1781362 891636 1916348 1464202 538846 2190692 1118396 698746 511155 1485847 617673 1237705 925552 298576 269134
1484332,1582254 1317038 1340671 1424991 458945 835309 167489 844446 1929784 1320466 722194 556077 2213356 1088571 2225212 2212370 1580275
1721901,1786125 1161147 733918 1885644 2134536
575022,1195245 1544149 1823889 543717 940480 1821898 1257905 1623825 1527300 949178 884403 1624732 1546712 1343972 88667 1672158 64516 1214384 257365 426768 2064996 271889
2246191,1909778 829336
347059,422646 578039 578039 1809766 1962370 1962370 2103160 1537108 1870201 1708781 1682942 1778768 1520752 669054 603180 114509 643347 556078 850801 162759 2067782 1978204 1573222 1444177 1052333 1369033 6430 1890427 263149 108981 89689 2227600 2198570 368145 2166810 2045190 1611108 1586127 1434259 1324662 1192338 1161948 1066180 376550 316231 77708 1835748 1088954 1814463 1426583 2202205 2086545 1608117 723664 288959 9321 1208644 959830 125161 2226152 1975309 1702271 1662353 1530524 845108 830600 553756 405117 206561 206561 105212 724882 490157 463004 1828746 798513 603311 1896969 1392747 950334 1949865 465442 1747193 1747193 1241086 1233099 1191748 1161013 1068423 878287 650418 477453 362800 340331 335553 307300 244117 44317 1863970 1115521 1039788 919508 914922 361504 71696 2007508 2091055 1876835 1851649 597954 539100 394614 1219352 1632185 2227806 2227806 2113545 1817263 1510258 1445897 1254079 990756 432349 368357 252005 216066 1961341 1750535 190468 1901472 331503 2181517 1389824 1878279 1861987 1588433 1456795 1325742 810665 752404 731766 637734 585749 565942 434290 307133 142517 1240234 132243 1653430 1643492 761234 402747 226190 2074095 1499435 144815 2121553 2103473 2092563 352740 212807 126639 2222058 1289156 1258589 1021344 908589 898991 555088 692780 255356 2093312 1501386 562970 50608 1747089 1716837 1383970 556414 476607 458750 164590 2068184 1490666 1399828 1338353 1144166 1021748 927600 484459 402347 397912 378999 2197256 2110737 1736034 1526826 1403309 949751 871650 727441 684488 314246 248145 2242090 2053688 1956978 1567660 1556949 1484500 1241158 1177803 937794 225858
1148476,151808 1815280 1605760 1475415 1103971 1970405 1620570 220959 562332 325423 1770421 1199363 2720 1297903 1769014 1210115 828551 813845 547708 1088887 2192191 560103 1780137
2098751,1292152 872700 1135051 1237070 2214909 246131 1474463 705529 337873 2075957 1848216 276687 1214264 1161388 614097 1736928
763461,472739 1721508 1144455
2057820,389809 1786740 650619
2082410,2031656 1518440 1088035 624653 296877 270803 81320 1974411 1747183 1348331 386825 1226005 1789226 1562987 1409157 1431811 1381801 1234253 1776875 1710456 785845 494083 1552407 1105071 759465 241431 1654351 1604636 1542778 1202618 437106 1438238 97573 1812911 1404026 1379862 1288199 850741 771169 747958 690485 1779950 279424 2143260 2105133 1977748 1784619 1638310 615511 107997 2179246 1868398 1776359 1773119 1600840 1676418 161447 2219839 2150246 1045086 829022 544009 81024 1423762 1120076 658750 1799952 1678496 838876 127408 273935
534139,1601559 1241682 1143447 1126142 1077004 373857 323756 2003261 1537317 1114711 952953 2082028 2249118 1037656 656851 2120776 601876 2020444 1935212 1164809 834715 426639 1332925 613848 1752838 2029899 1327454 765204 741918 1499147 588803 1224465 1091836 719974 1227883 1859262 2169669 1391287 501757 1421403 1099373 55827 474095 1812387 2199388 1902267 688079 57935 1079554 1238981 1393719 1102553 711202 199040 407743
370304,2122511 1264007 1562957 799516 893662 1510130 1833136 90828 454506 1828739 1245590 1632283 267351 1605575 1348091 1608484 320614 1255469 2249686 1785430 1641070 1616083
149124,2144630 969146 618679 561585 1477724 676242 1531571
460428,1933774 976695 1006708 2234195 2006324 1461345 83942 1805067 1414175 2110799 1484718 55323 928292 2177720 1902068 985727 167109 2249862 1025098 1929226 1845718 749584 728720 487092 1414228 9079 598573 2003776 544590 124818 637011 1631883 1308041 878394 456002 1813714 1278200 1707789 288755 430164 1562912 969870 1814880 858793 317810 1543477 1378838 1958034
2144945,2047441 1207396 930199 847922 806104 312023 309645 2221601 1353899 1169473 1196219 1836766 548815 1625913 1862516 1496901 838706 582128 380079 1819389 1806622 781681 606293 228225 134120 298531 1687909 746870 1409545
2287274,501977 1666827 2257198 1649982 1564271 260465 169787 2242948 200782 2117318 1338010 1227725 384752 384043 1125091 555384 841252 69036 1512241 1160838 143420 1058347 379865 568705 1848192 2233413 994086 754513 720978 1602001 200924
1670088,2016277 1378510 1339688 1308099 1113607 838935 568720 1636562 1106236 1104300 284875 2113427 1595893 1261144 638593 2258715 1874754 1523514 525660 352305 247093 1301651 1984585 1526308 276003 42891 716023 249272 1796242 822435 2215483 1758192 1672922 956560 902640 436423 1926725 889413 1970987 1613712 1350578 1186669 993644 841835 1316845 1202783 399451 1768785 756998 192393 317276 1063591 2116378 1909540 1121413 911159 1470439 888402 1948998 583788 1646417 847762 1158433 1486429 1258286 1958844 913988 2204123
1042099,943036 978988 945009 606302 2138521 1721492 2161613 1012697 237807 2138730 1111619 779416 878379 309555 1539387 1130831 1423920 1247806 1025875 801802 354973 308653 149379 1907073 2160354 509737 1083104 274237 1897851 955748
1541817,1926824 1374447
34494,1063907 259341 91967 803164 712201 968173 560590 1356744 1206531 846983 809480 1076624 1014168 1524512 1116725 1910875 1750762 1397825 1719679 728621 1096538 462095 2047860 1784487 1536613 804003 472573 629989 159091 1320542 1006766 997090 549068 353064 707534
1009344,145590 884554 1054060 508111 1982393 315730 1521652 872132 1501739 888096 1269257
1779394,1080001 107942 332096 918565 755233 730736 1979627 1415429 676833 526715 1623452 404028 1173962 196929 2008639 1325010 462691 1228055 2081587 975227 1102297 590583 550345 1340661 1075122 1500261 669035 1259342 843475 2185864 1077123 240967 88041 54359
1754823,127894 480812 1692649 852101 535252 920635 2014089 1648380 505447 359691 1147415 500677 700201 2043337 316879 1898641 654885 73531 1476212 1160669 227167 1388844 1316964 1127163 47557 424566 819658 1176428 1881962 1708415 1754650 1466630 1556180 1509102 482009 1875899 1449864 1403862 899881 835792 708117 472501 262154
517834,822469 1446643 2120968 567944 504379 51505 966406 3057 1834604 331331 1179573 1615654 1101673 144350 208908 1245487 2113659 101336 2014732 1734601 1178294 995063
296656,457988 2064217 441411 210850 1280156 578825 549094 791559 179056 802856 2085741 380390 1535227 761630 1109087 1230135 1880308 1845021 995199 818215 552229 1948339 2250584 518829 29251 1321767 323493 1787660 190638 1941359 1625920 1413237 881119 114411 1261681 1073009 1003415 126864 1166123 624778 1837582 1489546 65063 1241040 1034210 1825883 994409 1424728 901926 982433 1000188
411348,2198181 2106962 1899662 1888968 1490571 1258314 431007 1590400 1767386 1655148 887111 2248254 1517431 1292996 962978 1416748 1525212 654294 1965214 488884 872196 1278531 1058259 774650 581524 941630 878147 1098230 397429 963953 1350363 131722 529458 1869072 1708578 208786 1216996 1017531 1557725 742599 271300 1076774 2070019 1972716 635834 1297776 1060728 2077750 2212536 779837 638098 339118 87395
1042140,2157995 2144127 2022821 958194 930243 1121491 746102 1388454 739977 2235360 1108761 1865870 1842595 1003855 1003855 696452 696452 1454395 884791 892207 404523 725303 282582 140291 1722167 16893 1848202 1818390 1682991 1331140 1043125 238952 1395522 666020 1655022 2115426 182370 1145355 1531792 853469
558814,363088 1411984 1182654 1104408 823530 351052 1457203 1862802 1260120 1756273 251976 1418848 1274416 1211569 1186809 1044321 399674 256459 91010 2094148 1967071 1393702 1290364 982196 764984 526203 140187 1954860 1849246 1203595 762185 405170 1978718 928832 946020 34125 2242809 2059458 980851 1856064 1052520 670136 1247006 1852456 966747 2158027 1066333 1040562 909880 851252 850344 816998 113980 94052 228002 1880541 394402 62198 1927767 1569442 1435527 1182198 886049 841872 638634 11557 979624 2150459 898205 846455 895558 669423 565661 537599 1453396 898510 744433 670794 248953 2007222 2110053 250120 1815287 1547871 691387 1597137 2219490 1339783 453254 161399 2245534 1727772 1726961 1321996 1318939 343011 284296 187037 1055703 2190695 2243544 2208049 1798826 1673634 1572617 1548234 1548234 1047972 578300 1577272 1441780 908798 1820349 1060548 1713279 2158632 963641 499505 10016 2199688 2034986 1524161 1490036 1461251 1461251 1446467 1226558 1217143 1121697 1086438 1027704 540576 475003 435789 322801 287434 138175 69068 2054083 1787968 1586015 370115 1786585 1670408 1376342 2256266 2192559 1126182 837082 826281 437839 7383 2188632 1270532 106180 1033096 887940 553234 445526 524192 20042 873033 1904919 1018963 2203575 2039653 1121779 1019074 1856155 1667839 248555 2033536 2015465 1710682 1852536 2108281 2198279 2033037 2070282 1669970 1492409 1487640 821896 605529 2072339 2111309 1947044 670303 683060 1043001
1541857,1977265 1991683 1510732 416535 361757 317298 108726 2048297 1756538 1243988
1681125,1302675 644554 2167419 2141025 2049922 1786067 1760534 1701258 1629370 1582627 1527504 1484288 1377235 1240763 1124579 1030108 884197 654862 599245 558457 525161 438649 428586 360858 270336 207562 125990 58700 1887729 771486 2216535 2218412 1966352 1400800 1310869 1068621 993785 932045 856018 629964 501647 134759 53809 1501930 1267918 600847 783643 1329984 1155905 510834 437315 2079111 2049370 422637 230003 2153645 19259 2131655 1157925 1614735 1376986 451062 339238 2127259 879855 245815
1287910,784403 777636 975148 14510 1846864 1798045 2213936 1222240 2088224 312486 99132 2178598 179054 1820928 1459485 1204842 962458 162638 1918145 1977914 1080399 936624 633101 451791 71119 193587 34811 2026630 1611944 1378874 1822464 880229 378031 1707457 1433308 1161333 1267162 2033499
1181420,270972 1590221 1233015
1402607,2226485 2218280 1588615 1138132 913070 896459 855418 820481 803949 729106 701733 651535 428508 244820 188238 176894 109163 81094 2143325 1826820 1427952 1077559 630662 1849683 1616962 703518 1783269 553410 1725631 964808 1085266 59837 1786877 1738522 3255 1326350 2228905 2193425 1769173 378256 31318 1908652 1677389 1170529 238961 2034078 939741 657336 419380 395289 252449 1462883 1403828 36596 1937165 992036 1024164 974972 94678 82561 1882718 1522271 131602 384188 1690724 1233087 312118 185455 993105 283141 2231109 2050241 1900450 1233905 2118488 1017238 2048435 1785832 833719 981256 2056103
1099505,1680688 48244 9683 990329 2216185 1913538 2150076 228307 1006341 116784
722674,885010 740033 228589 1656825 1537352 1292620
870139,735147 1979143 144966 1948806 1813150 710887 101821 1671199 2245156 1762805 632361 1953940 1145520 1775685
1894140,1905332 1502127 1200596 815850 366979 608160 2056518 933378 260752 1191994 1093333 1069716 911366 668040 191018 1899228 2151459 1399507 1399252 1070160 1061820 1806783 1633618 1049135 289707 60655 1701877 1218374 2219415 2079933 1010210 515879 441370 342765 32028 1274906 1195726 521624 2025653 1784857 1713099 1295523 884208 782733 2180737 497996 316390 291757 1769718 1212149 995334 572110 1236397 1138197 386989 611375 397023 879765 2225042 1684483 615653 528553 517888 191792 736497 463109 1502010 535378 48489 149015 1762842 259688 2053673 1308147 1019740 815607 621093 1923957 1573376 490921 1062325 2033821 1318859 1500566 2253658 321298 1360042 1221916 1405349 552589 357194
1328894,2204520 2052847 1222507 1969083 894295 1954983 1867958 1476181 799229 732696 593866 520407 458122 295220 199096 2060482 2013857 1402177 484649 2122298 2055973 1999133 1418233 622856 519250 406980 77912 1573315 1198090 1120178 2147775 2011306 1829001 1618198 922173 28524 1368760 1016847 2143627 1156777 122759 643435 482495 313887 1830002 201497 1723118 1412720 1183789 961785 1791837 2068642 2081604 1524235 1867653 1963695 1343275 956143 1203253 1086248 502009 1763915
1664769,2101653 1211747 708745 94634 1697293 333619 653517 1451143 1009404 814119 1079920 1020001 2164728 2040710 130554 301384 1238409 767167 86511 981103 20359 892876 1633583 881755 2190154 1257179 390865 350212 202298 1461953 1243864 1995231 2092985 1884749 2207088 278306 1834802 2183961 2179345 2085046 807089 421513 864607 379205 2202843 1369000 752581 303689 1057000 807149 138299
